text_id,product,sentiment,source,date_utc,response_id,extraction_error
i7s248j,oil,negative,comment,2022-05-08 09:20:55+00:00,chatcmpl-DXx818E8G15dFumOwafDdxgLXTwsP,
i75amzn,flower,negative,comment,2022-05-03 11:29:35+00:00,chatcmpl-DXx82HZIbdIV0Q8UigLCatzkfSVnS,
i75amzn,oil,positive,comment,2022-05-03 11:29:35+00:00,chatcmpl-DXx82HZIbdIV0Q8UigLCatzkfSVnS,
i8i5q5y,,,comment,2022-05-13 21:42:10+00:00,chatcmpl-DXx83s47hXQaZLxyiphydW20UjCnt,
i77cju3,,,comment,2022-05-03 20:17:58+00:00,chatcmpl-DXx84Gpe1BCyE8s8B2m6qav5W8LTC,
i76jlgk,vape,positive,comment,2022-05-03 16:58:54+00:00,chatcmpl-DXx85ZbFpcRoDa9ARb6f4xt00Z95t,
iatchww,,,comment,2022-06-01 18:15:57+00:00,chatcmpl-DXx86Vt0inmxz3tDmQETvob7H2Pzs,
icgn6ie,gummies,negative,comment,2022-06-15 14:58:32+00:00,chatcmpl-DXx87Y9izLLFZdD3TRpwEq1ApytI3,
icgn6ie,oil,neutral,comment,2022-06-15 14:58:32+00:00,chatcmpl-DXx87Y9izLLFZdD3TRpwEq1ApytI3,
iauark0,gummies,positive,comment,2022-06-01 22:16:52+00:00,chatcmpl-DXx88xM6rWcW1Yxrdwxi5mkiuqgHi,
iauark0,vape,negative,comment,2022-06-01 22:16:52+00:00,chatcmpl-DXx88xM6rWcW1Yxrdwxi5mkiuqgHi,
iauark0,flower,positive,comment,2022-06-01 22:16:52+00:00,chatcmpl-DXx88xM6rWcW1Yxrdwxi5mkiuqgHi,
ibdxhuu,oil,positive,comment,2022-06-06 17:07:22+00:00,chatcmpl-DXx89OlYIw4lriNOzkPSQZMPnpwl6,
ibdxhuu,gummies,positive,comment,2022-06-06 17:07:22+00:00,chatcmpl-DXx89OlYIw4lriNOzkPSQZMPnpwl6,
ibzsmz5,,,comment,2022-06-11 17:21:31+00:00,chatcmpl-DXx8AsAymLvkJK2sgczgrxVTmjgiL,
iasg0f2,flower,positive,comment,2022-06-01 14:26:28+00:00,chatcmpl-DXx8CEcKP7BleTZhKEAS9jtno0Hij,
iasg0f2,oil,positive,comment,2022-06-01 14:26:28+00:00,chatcmpl-DXx8CEcKP7BleTZhKEAS9jtno0Hij,
ibwzekw,flower,positive,comment,2022-06-10 23:36:39+00:00,chatcmpl-DXx8CL4xytjabC6w1ZYfVXZU5N92O,
ibwzekw,oil,positive,comment,2022-06-10 23:36:39+00:00,chatcmpl-DXx8CL4xytjabC6w1ZYfVXZU5N92O,
iate3dz,,,comment,2022-06-01 18:27:32+00:00,chatcmpl-DXx8DKc2rZMAObysAToFkbX09Jwov,
iaz681z,,,comment,2022-06-03 00:08:54+00:00,chatcmpl-DXx8EITAzyiagEGhPbyfAWuHlx8nt,
iatojq7,oil,positive,comment,2022-06-01 19:39:18+00:00,chatcmpl-DXx8F1MfGdi6iduY8mmEnOyiONO8l,
ibgz3ar,,,comment,2022-06-07 10:09:51+00:00,chatcmpl-DXx8Gsdw33m5cJYJgvL1JiKHZoBc5,
icpfpe2,oil,negative,comment,2022-06-17 13:20:06+00:00,chatcmpl-DXx8G9tFf8vAHX5IZR9J4LLRmg6ge,
iazsgvu,,,comment,2022-06-03 03:06:54+00:00,chatcmpl-DXx8HmKXRivbRpldOgw8KnFpvVAtY,
ibr4qna,oil,positive,comment,2022-06-09 17:14:23+00:00,chatcmpl-DXx8IWXmTIajeyTQOY5N8CBrcQVXq,
ibr4qna,vape,positive,comment,2022-06-09 17:14:23+00:00,chatcmpl-DXx8IWXmTIajeyTQOY5N8CBrcQVXq,
ibr4qna,flower,positive,comment,2022-06-09 17:14:23+00:00,chatcmpl-DXx8IWXmTIajeyTQOY5N8CBrcQVXq,
ibr4qna,topical,positive,comment,2022-06-09 17:14:23+00:00,chatcmpl-DXx8IWXmTIajeyTQOY5N8CBrcQVXq,
iayd1pi,vape,neutral,comment,2022-06-02 20:25:18+00:00,chatcmpl-DXx8JpmVSaXsMUprn9ibpIKYFUMlm,
iayd1pi,flower,neutral,comment,2022-06-02 20:25:18+00:00,chatcmpl-DXx8JpmVSaXsMUprn9ibpIKYFUMlm,
iayd1pi,gummies,negative,comment,2022-06-02 20:25:18+00:00,chatcmpl-DXx8JpmVSaXsMUprn9ibpIKYFUMlm,
ib1icmv,,,comment,2022-06-03 14:39:53+00:00,chatcmpl-DXx8KekVcqGMpqYkJdfpQK4EtOznC,
iayskpm,flower,negative,comment,2022-06-02 22:21:20+00:00,chatcmpl-DXx8LuO6rte8qOTZSjz21hoZQjd8q,
iayskpm,vape,positive,comment,2022-06-02 22:21:20+00:00,chatcmpl-DXx8LuO6rte8qOTZSjz21hoZQjd8q,
ice19wg,vape,positive,comment,2022-06-14 23:12:37+00:00,chatcmpl-DXx8MFHzbiYUql2aowmRuSTI2lmV4,
ice19wg,flower,negative,comment,2022-06-14 23:12:37+00:00,chatcmpl-DXx8MFHzbiYUql2aowmRuSTI2lmV4,
iar5btb,,,comment,2022-06-01 05:23:13+00:00,chatcmpl-DXx8NK4sa2YddA8CLzX9OlIMhsW0Z,
iay8z6p,,,comment,2022-06-02 19:55:44+00:00,chatcmpl-DXx8O8CHk46mKBCqe1S3wQyQiQiGY,
iaxwg5s,,,comment,2022-06-02 18:25:50+00:00,chatcmpl-DXx8OKM0XkZcSthW2tJPKMRCWn4Ut,
icddr7b,gummies,neutral,comment,2022-06-14 20:14:26+00:00,chatcmpl-DXx8PqvWS8FYzCVW9YK6Mwds9FZRE,
ibv4wcl,,,comment,2022-06-10 15:19:43+00:00,chatcmpl-DXx8QQeiIUQefcTxoZ8BdxjfurNJM,
icfp8hu,,,comment,2022-06-15 09:32:52+00:00,chatcmpl-DXx8QKKqJkVksvvr2G8h8JoLy5vda,
icgvelt,oil,negative,comment,2022-06-15 15:54:55+00:00,chatcmpl-DXx8R23h6FqelHjB0OoywvcSbBA96,
icgvelt,vape,negative,comment,2022-06-15 15:54:55+00:00,chatcmpl-DXx8R23h6FqelHjB0OoywvcSbBA96,
icgvelt,flower,positive,comment,2022-06-15 15:54:55+00:00,chatcmpl-DXx8R23h6FqelHjB0OoywvcSbBA96,
ibdlrke,,,comment,2022-06-06 15:43:42+00:00,chatcmpl-DXx8SvN6IfDHITrq00iXNWw38sOLY,
id5djut,,,comment,2022-06-21 05:16:48+00:00,chatcmpl-DXx8TpCiewtlTTl4di9hpVWAjmcJJ,
ib7918m,,,comment,2022-06-05 00:33:56+00:00,chatcmpl-DXx8UXNuaZbphRWBogj4x0skGTl1V,
ib76pcz,,,comment,2022-06-05 00:12:34+00:00,chatcmpl-DXx8UiLhhMbbJoT4IXMfiRgv3xtTT,
iaw2a18,gummies,negative,comment,2022-06-02 08:37:11+00:00,chatcmpl-DXx8VT3AjdXmfHSOllJqO7rYf8BBz,
ibhc3zc,flower,negative,comment,2022-06-07 12:43:20+00:00,chatcmpl-DXx8WLJl1Dizgvjw1RACWlE98e2Pb,
ibhc3zc,flower,positive,comment,2022-06-07 12:43:20+00:00,chatcmpl-DXx8WLJl1Dizgvjw1RACWlE98e2Pb,
iav2gdf,oil,negative,comment,2022-06-02 01:55:49+00:00,chatcmpl-DXx8XZzkWwHEg1UfCpqtzNswtyNoQ,
ibb7qm1,,,comment,2022-06-06 00:16:15+00:00,chatcmpl-DXx8XIsbKUp33ZPcG4JtmACCRSDQ1,
iczwv5o,,,comment,2022-06-19 22:59:34+00:00,chatcmpl-DXx8YTagt06bP4A7CsuGyxV8r2DvO,
ib4qbv8,,,comment,2022-06-04 09:25:30+00:00,chatcmpl-DXx8Z4ifzMzAFDS0HMU6mbUguJ0Ng,
ibvwrd0,flower,positive,comment,2022-06-10 18:35:57+00:00,chatcmpl-DXx8ZsnXK2kZa7vTNjjr7ND4jAGpB,
icf7pb9,,,comment,2022-06-15 05:30:30+00:00,chatcmpl-DXx8ahNjmEMFU5E2TC6901VS3CBrE,
ib7p4mz,gummies,positive,comment,2022-06-05 03:06:55+00:00,chatcmpl-DXx8bcJkYNxCIS4TTtStI4B9kEBba,
ibyxun8,vape,positive,comment,2022-06-11 13:09:40+00:00,chatcmpl-DXx8covH1RW8HkAQNGp1sxJ3OCA06,
iaxvt0h,,,comment,2022-06-02 18:21:16+00:00,chatcmpl-DXx8d5FYD8eSW1JefYCLLIgmFfv42,
ibca6kx,oil,positive,comment,2022-06-06 06:53:45+00:00,chatcmpl-DXx8eFBOkX9zZDcROCao1nT1Mc8cP,
iczyydq,flower,neutral,comment,2022-06-19 23:17:29+00:00,chatcmpl-DXx8fX58aNJyna5D33AEN5DBgLWbu,
iczyydq,gummies,positive,comment,2022-06-19 23:17:29+00:00,chatcmpl-DXx8fX58aNJyna5D33AEN5DBgLWbu,
iczyydq,topical,positive,comment,2022-06-19 23:17:29+00:00,chatcmpl-DXx8fX58aNJyna5D33AEN5DBgLWbu,
iczyydq,oil,positive,comment,2022-06-19 23:17:29+00:00,chatcmpl-DXx8fX58aNJyna5D33AEN5DBgLWbu,
icnq3j5,,,comment,2022-06-17 02:07:06+00:00,chatcmpl-DXx8hMfm1h5QxgX6wkSDEDHC65oRw,
iaycx89,,,comment,2022-06-02 20:24:23+00:00,chatcmpl-DXx8imwDGNzQlY4Agig60sC7qUKb5,
ibjyh35,,,comment,2022-06-08 00:51:32+00:00,chatcmpl-DXx8jJqcKFOvTXWvQpOhpvzw8H98c,
iatx7gf,,,comment,2022-06-01 20:38:46+00:00,chatcmpl-DXx8jH7INGlRn7b7NuZSTeKbkHMZC,
icf4beh,gummies,negative,comment,2022-06-15 04:52:09+00:00,chatcmpl-DXx8k9EgBE1TW6UZpJRIfjnYyF4i9,
icf4beh,oil,positive,comment,2022-06-15 04:52:09+00:00,chatcmpl-DXx8k9EgBE1TW6UZpJRIfjnYyF4i9,
id7x62b,flower,negative,comment,2022-06-21 19:57:57+00:00,chatcmpl-DXx8lPKqSFjw9aTQIkdqmHQ6UyQ3g,
id7x62b,gummies,neutral,comment,2022-06-21 19:57:57+00:00,chatcmpl-DXx8lPKqSFjw9aTQIkdqmHQ6UyQ3g,
id7x62b,oil,neutral,comment,2022-06-21 19:57:57+00:00,chatcmpl-DXx8lPKqSFjw9aTQIkdqmHQ6UyQ3g,
id7x62b,vape,negative,comment,2022-06-21 19:57:57+00:00,chatcmpl-DXx8lPKqSFjw9aTQIkdqmHQ6UyQ3g,
ib82z0x,,,comment,2022-06-05 05:41:56+00:00,chatcmpl-DXx8nCEKXW5WsY5OJ2WCH3XHBjiyH,
icq4j9q,flower,negative,comment,2022-06-17 15:47:43+00:00,chatcmpl-DXx8nnHaHypf8XOuKKQQ8ObChu2o7,
icq4j9q,oil,negative,comment,2022-06-17 15:47:43+00:00,chatcmpl-DXx8nnHaHypf8XOuKKQQ8ObChu2o7,
icq4j9q,gummies,negative,comment,2022-06-17 15:47:43+00:00,chatcmpl-DXx8nnHaHypf8XOuKKQQ8ObChu2o7,
ib3rpoq,flower,positive,comment,2022-06-04 01:46:37+00:00,chatcmpl-DXx8oxDoj2Q4yYtKCbcdylzRuuBUu,
ib9z5jc,,,comment,2022-06-05 18:09:16+00:00,chatcmpl-DXx8pQwTgQC34Lst66XUM8cJWtZlq,
iay9rww,,,comment,2022-06-02 20:01:24+00:00,chatcmpl-DXx8qHfexY7c9v2XWzskG4ymymTYp,
iaz1icy,vape,negative,comment,2022-06-02 23:30:16+00:00,chatcmpl-DXx8r78NSYXvOb1JSq8CY1ME1kuXl,
iaz1icy,oil,negative,comment,2022-06-02 23:30:16+00:00,chatcmpl-DXx8r78NSYXvOb1JSq8CY1ME1kuXl,
iaz1icy,flower,negative,comment,2022-06-02 23:30:16+00:00,chatcmpl-DXx8r78NSYXvOb1JSq8CY1ME1kuXl,
iaz1icy,gummies,positive,comment,2022-06-02 23:30:16+00:00,chatcmpl-DXx8r78NSYXvOb1JSq8CY1ME1kuXl,
iariqfx,,,comment,2022-06-01 08:25:59+00:00,chatcmpl-DXx8sw5TK2s3l341xkzAXc2P0Y6ZY,
ib4am56,oil,positive,comment,2022-06-04 05:15:39+00:00,chatcmpl-DXx8tt22TjuTSXMEXqHtogTuh7X1F,
ib4am56,gummies,positive,comment,2022-06-04 05:15:39+00:00,chatcmpl-DXx8tt22TjuTSXMEXqHtogTuh7X1F,
iaqkt7g,,,comment,2022-06-01 02:08:15+00:00,chatcmpl-DXx8uzwxkLTJkrpppbbfYb0qEHZPg,
ibdvazq,,,comment,2022-06-06 16:51:53+00:00,chatcmpl-DXx8uuARZiaANvIcbT6ej8iKa0Faq,
iasb659,,,comment,2022-06-01 13:49:25+00:00,chatcmpl-DXx8vHfE8Dv46Ifs6TxgAhvPeHe81,
ib02y4j,,,comment,2022-06-03 04:43:23+00:00,chatcmpl-DXx8w5VbuNBplAVwsxcBer2dOwu9q,
ice0orn,oil,positive,comment,2022-06-14 23:07:40+00:00,chatcmpl-DXx8wvAZZ7dGZoRxOoccQ62HFXhYh,
idyu6n5,gummies,negative,comment,2022-06-27 19:32:39+00:00,chatcmpl-DXx8xN1oj2zao0L5iThkmJMBuxWfi,
iatgkua,,,comment,2022-06-01 18:44:44+00:00,chatcmpl-DXx8yRpEbJ66s8eCu8hi4pZkOdeJY,
ib900vb,gummies,positive,comment,2022-06-05 13:18:53+00:00,chatcmpl-DXx8zZBty8y8UMkvVLUy8EvkhQXy4,
ib900vb,flower,negative,comment,2022-06-05 13:18:53+00:00,chatcmpl-DXx8zZBty8y8UMkvVLUy8EvkhQXy4,
iatlfzp,vape,positive,comment,2022-06-01 19:18:05+00:00,chatcmpl-DXx906EdnfTczj6UHnQ3otK9xN8dF,
iatlfzp,oil,positive,comment,2022-06-01 19:18:05+00:00,chatcmpl-DXx906EdnfTczj6UHnQ3otK9xN8dF,
iavrw1l,,,comment,2022-06-02 06:07:12+00:00,chatcmpl-DXx916RedIEE5cIqGZab4CmZn9Qsd,
iceipt3,gummies,positive,comment,2022-06-15 01:36:31+00:00,chatcmpl-DXx92X9XsiPhaWGQt4UP9Xj8JQicT,
ibleght,,,comment,2022-06-08 10:50:36+00:00,chatcmpl-DXx94FhjU2yH8prcapqm2tQGd2nxB,
iea3bhn,gummies,positive,comment,2022-06-30 04:33:09+00:00,chatcmpl-DXx94wlZoSjTpSjlH5IDeFFBjAMFR,
iea3bhn,topical,positive,comment,2022-06-30 04:33:09+00:00,chatcmpl-DXx94wlZoSjTpSjlH5IDeFFBjAMFR,
iawuf6s,,,comment,2022-06-02 13:52:24+00:00,chatcmpl-DXx95DResuHSsB18MQ5ymY6rzEZFj,
ib9rnr6,,,comment,2022-06-05 17:11:17+00:00,chatcmpl-DXx96tC0dLrsvBmx6Eo3DA3h4gwhN,
ib8m6zl,flower,positive,comment,2022-06-05 10:29:19+00:00,chatcmpl-DXx97KRgUNyNMIcKySlr8EHxa1Wwd,
iay8mwf,,,comment,2022-06-02 19:53:15+00:00,chatcmpl-DXx98gRgk3tyYacUdgAep7SqcPuXB,
icdxxzh,gummies,negative,comment,2022-06-14 22:45:11+00:00,chatcmpl-DXx991HcmWv9juScBBB6rjVl9OQr1,
iazernu,,,comment,2022-06-03 01:18:33+00:00,chatcmpl-DXx9AQJfZHPjxmYtmioBA68rS2WUs,
iarbhsf,,,comment,2022-06-01 06:40:46+00:00,chatcmpl-DXx9AbVhWBCJj3Si2N1ZNrENNzM0L,
ic675iu,,,comment,2022-06-13 05:18:56+00:00,chatcmpl-DXx9BtWhKu2MzlYdq7mvjpJPX1wwd,
iazfur7,,,comment,2022-06-03 01:27:04+00:00,chatcmpl-DXx9CRRPdCv04IJjZsP7YYzrr0d5T,
ib078ew,,,comment,2022-06-03 05:31:16+00:00,chatcmpl-DXx9DHTjrO5bqwVfXHeVJZX6KvMgX,
ibair03,,,comment,2022-06-05 20:46:13+00:00,chatcmpl-DXx9EdbfzX29kt45v9TYPwyG35JQH,
ibo7ryk,,,comment,2022-06-08 23:59:06+00:00,chatcmpl-DXx9FWkWJf4RsUEPv2WklZPzjIqYC,
iax5rvx,flower,negative,comment,2022-06-02 15:18:00+00:00,chatcmpl-DXx9GfcEaSxmaWO2FNCZ4Q8k6dFhW,
iax5rvx,topical,neutral,comment,2022-06-02 15:18:00+00:00,chatcmpl-DXx9GfcEaSxmaWO2FNCZ4Q8k6dFhW,
iax5rvx,oil,neutral,comment,2022-06-02 15:18:00+00:00,chatcmpl-DXx9GfcEaSxmaWO2FNCZ4Q8k6dFhW,
iax5rvx,vape,neutral,comment,2022-06-02 15:18:00+00:00,chatcmpl-DXx9GfcEaSxmaWO2FNCZ4Q8k6dFhW,
ib47grh,oil,positive,comment,2022-06-04 04:35:12+00:00,chatcmpl-DXx9IH254EowBvC9FVkOq4xxsxGEM,
ib1y0ds,oil,positive,comment,2022-06-03 16:31:48+00:00,chatcmpl-DXx9JmJryksD8FaVeazGvJhK3FDfc,
iayaqtf,,,comment,2022-06-02 20:08:30+00:00,chatcmpl-DXx9L99b12n4HM7tHC7mKdC8ePnJy,
ic84nmz,,,comment,2022-06-13 17:20:20+00:00,chatcmpl-DXx9LZfRebdNm8ColGLcl4wSA9rBX,
ic6aiio,oil,positive,comment,2022-06-13 06:02:50+00:00,chatcmpl-DXx9MksoQnJKiW9nuZn1T9wjuTVaa,
ic6aiio,gummies,negative,comment,2022-06-13 06:02:50+00:00,chatcmpl-DXx9MksoQnJKiW9nuZn1T9wjuTVaa,
iaw5h48,flower,negative,comment,2022-06-02 09:26:19+00:00,chatcmpl-DXx9N7bXaV7hR5kYohFVfYhS2cLBH,
iaw5h48,flower,positive,comment,2022-06-02 09:26:19+00:00,chatcmpl-DXx9N7bXaV7hR5kYohFVfYhS2cLBH,
iaw5h48,oil,negative,comment,2022-06-02 09:26:19+00:00,chatcmpl-DXx9N7bXaV7hR5kYohFVfYhS2cLBH,
iazn4vt,,,comment,2022-06-03 02:23:54+00:00,chatcmpl-DXx9OIBYOnOKQxeHg69lRDrYlCYzD,
ibazhs2,,,comment,2022-06-05 23:04:05+00:00,chatcmpl-DXx9PENHNIHdK2pqJ9r8931Xgf8e8,
ib2kdjn,,,comment,2022-06-03 19:20:03+00:00,chatcmpl-DXx9QJPvZ6FMHGe3TBdkpfM2LAd6P,
ib5gj2q,,,comment,2022-06-04 14:56:26+00:00,chatcmpl-DXx9QBvQnrX2TdGXF7SwUJSgp602s,
iauu8kb,,,comment,2022-06-02 00:49:53+00:00,chatcmpl-DXx9RCcKKaNKJfaOB84bAfewzm8as,Expecting value: line 3 column 41 (char 55)
ie0ojaw,gummies,positive,comment,2022-06-28 04:49:20+00:00,chatcmpl-DXx9SnUzLnoMu5BykmcYUuVmCwM4g,
ic99xn2,gummies,positive,comment,2022-06-13 22:13:38+00:00,chatcmpl-DXx9T17jEXwvLJFg0Lh8F1AInlW1O,
ic99xn2,oil,positive,comment,2022-06-13 22:13:38+00:00,chatcmpl-DXx9T17jEXwvLJFg0Lh8F1AInlW1O,
iav0wnz,,,comment,2022-06-02 01:43:09+00:00,chatcmpl-DXx9TyondbYNN9e0IJpnqv2WkoBvM,
iauy05j,gummies,negative,comment,2022-06-02 01:20:03+00:00,chatcmpl-DXx9UoMLgzwPx7tmrYDSVRYRfFlB0,
iauy05j,oil,negative,comment,2022-06-02 01:20:03+00:00,chatcmpl-DXx9UoMLgzwPx7tmrYDSVRYRfFlB0,
iauy05j,flower,positive,comment,2022-06-02 01:20:03+00:00,chatcmpl-DXx9UoMLgzwPx7tmrYDSVRYRfFlB0,
ibnyqng,,,comment,2022-06-08 22:44:23+00:00,chatcmpl-DXx9V6EdzPgRgVbiDlTzPK950JeR9,
ibs3mgk,oil,neutral,comment,2022-06-09 21:23:38+00:00,chatcmpl-DXx9W1TXvMb5NDt41sc4qNdKyXn37,
ibs3mgk,vape,neutral,comment,2022-06-09 21:23:38+00:00,chatcmpl-DXx9W1TXvMb5NDt41sc4qNdKyXn37,
ie8om4l,vape,neutral,comment,2022-06-29 21:49:51+00:00,chatcmpl-DXx9XhqFkDkiOAUT6MPZtL4tG0rd8,
ie8om4l,oil,neutral,comment,2022-06-29 21:49:51+00:00,chatcmpl-DXx9XhqFkDkiOAUT6MPZtL4tG0rd8,
icmxdyl,,,comment,2022-06-16 22:16:35+00:00,chatcmpl-DXx9YVRBV86XTqRykBhehXGv04WP2,
id0smfr,oil,positive,comment,2022-06-20 03:52:43+00:00,chatcmpl-DXx9Z8ksP8S89jDsa5WJev0oPP62w,
ibflxg2,,,comment,2022-06-07 00:46:38+00:00,chatcmpl-DXx9aUR6J1vriNdsZNLnaJBy4slpk,
ib6yubz,vape,neutral,comment,2022-06-04 23:00:24+00:00,chatcmpl-DXx9bUHrmT51BMI6f6yrDDjrwdew2,
ic6gfyb,gummies,neutral,comment,2022-06-13 07:28:33+00:00,chatcmpl-DXx9cmamwXtCjTUkOhFj1PeNFnRkH,
ic6gfyb,oil,positive,comment,2022-06-13 07:28:33+00:00,chatcmpl-DXx9cmamwXtCjTUkOhFj1PeNFnRkH,
ibz2r4o,oil,negative,comment,2022-06-11 13:56:10+00:00,chatcmpl-DXx9ddKyhJZfxhelyDTnMgRJ68yQV,
ib0pdlk,,,comment,2022-06-03 09:53:07+00:00,chatcmpl-DXx9eGPEkUbd3hH4Q6eYiJRZSvh4K,
ib1e7de,gummies,positive,comment,2022-06-03 14:08:42+00:00,chatcmpl-DXx9esnmBxn72u7zBJijZuyFnoX3G,
ib1e7de,vape,negative,comment,2022-06-03 14:08:42+00:00,chatcmpl-DXx9esnmBxn72u7zBJijZuyFnoX3G,
iaxvqov,,,comment,2022-06-02 18:20:50+00:00,chatcmpl-DXx9f31aG8U7Mz2mY5pIy9uhqBdV5,
iceb4sl,gummies,neutral,comment,2022-06-15 00:33:34+00:00,chatcmpl-DXx9glj3a5MB2pzIMasDcOPKpel3n,
iatl2le,,,comment,2022-06-01 19:15:36+00:00,chatcmpl-DXx9h8KOfJ7XN79rq2xyoNTuwxC5o,
iarhiq0,,,comment,2022-06-01 08:07:39+00:00,chatcmpl-DXx9ibC4YKu3AqjQND26WFEbYNfW0,
iatyu74,,,comment,2022-06-01 20:49:59+00:00,chatcmpl-DXx9j8SoqKhqGdI9ZSudrLWjPO98B,
iayx64h,,,comment,2022-06-02 22:55:57+00:00,chatcmpl-DXx9jtjqoCmcEd8t0RqcyqdriZxSB,
ib0rmzk,flower,positive,comment,2022-06-03 10:25:18+00:00,chatcmpl-DXx9kX3l9GBNIwc3rVYWDYlzPsckF,
ib0rmzk,vape,positive,comment,2022-06-03 10:25:18+00:00,chatcmpl-DXx9kX3l9GBNIwc3rVYWDYlzPsckF,
ib6mom4,,,comment,2022-06-04 21:12:39+00:00,chatcmpl-DXx9l6YOQvGTHPqv5mZsEZsqPy8o6,
iasnv3v,oil,positive,comment,2022-06-01 15:23:54+00:00,chatcmpl-DXx9loMEJmlnZl1XBsf2SYyNWLf60,
iaucmqx,vape,positive,comment,2022-06-01 22:30:59+00:00,chatcmpl-DXx9mQ25qhDbwr20DJQk6ozlQRBQE,
iaucmqx,flower,positive,comment,2022-06-01 22:30:59+00:00,chatcmpl-DXx9mQ25qhDbwr20DJQk6ozlQRBQE,
ib0h0wh,flower,positive,comment,2022-06-03 07:43:42+00:00,chatcmpl-DXx9nDLPI0tz64LfFNVdbIkuT3uPB,
ie0ngh1,gummies,neutral,comment,2022-06-28 04:38:07+00:00,chatcmpl-DXx9olIbSFCrekZvIXn8TJGEgRFbA,
ie0ngh1,oil,positive,comment,2022-06-28 04:38:07+00:00,chatcmpl-DXx9olIbSFCrekZvIXn8TJGEgRFbA,
ic5o2s4,vape,negative,comment,2022-06-13 02:05:59+00:00,chatcmpl-DXx9pNCqSgVE0sGJAgMz1mx9K9jbS,
iasor4z,,,comment,2022-06-01 15:30:19+00:00,chatcmpl-DXx9qXDs9lxI4R2Zvit025QJF96QV,
iasatwt,vape,neutral,comment,2022-06-01 13:46:41+00:00,chatcmpl-DXx9q1Lq8diwqnw2RI57xJz1ufVln,
ib572ia,flower,positive,comment,2022-06-04 13:22:06+00:00,chatcmpl-DXx9s7bxnzcLCtVriCC8rp7CGHXPy,
ib572ia,oil,negative,comment,2022-06-04 13:22:06+00:00,chatcmpl-DXx9s7bxnzcLCtVriCC8rp7CGHXPy,
iaz6ts8,topical,neutral,comment,2022-06-03 00:13:50+00:00,chatcmpl-DXx9t3USX02k445nmT7w8Er2RPRqV,
ib1vjjo,,,comment,2022-06-03 16:14:41+00:00,chatcmpl-DXx9uGhK6jbvjIwxXrcc4YaY0vxht,
iaybr0u,vape,neutral,comment,2022-06-02 20:15:51+00:00,chatcmpl-DXx9urbVKAPNHbPGzvGM5NthqAfgq,
iavtwnb,gummies,negative,comment,2022-06-02 06:34:17+00:00,chatcmpl-DXx9wqH0BXZtncFpgQXzsChejOdcK,
idfgw6l,gummies,negative,comment,2022-06-23 13:40:13+00:00,chatcmpl-DXx9xycrz2v6ZYQRKlE2ZaRwRQ3eb,
idfgw6l,oil,positive,comment,2022-06-23 13:40:13+00:00,chatcmpl-DXx9xycrz2v6ZYQRKlE2ZaRwRQ3eb,
ice8ko0,oil,neutral,comment,2022-06-15 00:12:27+00:00,chatcmpl-DXx9xVOKhl4paPUtpuhMxKbqWf0EK,
ice8ko0,flower,positive,comment,2022-06-15 00:12:27+00:00,chatcmpl-DXx9xVOKhl4paPUtpuhMxKbqWf0EK,
iavfaku,vape,negative,comment,2022-06-02 03:47:46+00:00,chatcmpl-DXx9yLxMHIHzoWtBZ6tN1DMlQ0XZe,
ibryeh8,flower,positive,comment,2022-06-09 20:45:30+00:00,chatcmpl-DXx9zfnZFf8Y3RRfuCI8g93kTZSKj,
ibryeh8,vape,positive,comment,2022-06-09 20:45:30+00:00,chatcmpl-DXx9zfnZFf8Y3RRfuCI8g93kTZSKj,
ic2tib8,gummies,neutral,comment,2022-06-12 11:46:04+00:00,chatcmpl-DXxA0hUeMeVaVUbKe8wuOHBzS8DCn,
idvt2ul,gummies,positive,comment,2022-06-27 02:38:33+00:00,chatcmpl-DXxA1lPBxO2oiGDVJDXp6QJneJyPM,
idvt2ul,vape,neutral,comment,2022-06-27 02:38:33+00:00,chatcmpl-DXxA1lPBxO2oiGDVJDXp6QJneJyPM,
idvt2ul,oil,neutral,comment,2022-06-27 02:38:33+00:00,chatcmpl-DXxA1lPBxO2oiGDVJDXp6QJneJyPM,
idvt2ul,topical,neutral,comment,2022-06-27 02:38:33+00:00,chatcmpl-DXxA1lPBxO2oiGDVJDXp6QJneJyPM,
idvt2ul,flower,neutral,comment,2022-06-27 02:38:33+00:00,chatcmpl-DXxA1lPBxO2oiGDVJDXp6QJneJyPM,
ibksn5p,,,comment,2022-06-08 05:41:40+00:00,chatcmpl-DXxA3Bdqflw0pORoEVmZhCdTkyrqA,
ibaudu4,gummies,neutral,comment,2022-06-05 22:20:50+00:00,chatcmpl-DXxA3sAFkF69Arj76VbjaPcSgfH72,
ib7cbq8,,,comment,2022-06-05 01:04:16+00:00,chatcmpl-DXxA4KP4UpUKUUrQ7GZ5Ry9dlkloX,
iawxwsb,,,comment,2022-06-02 14:19:39+00:00,chatcmpl-DXxA5KhcW2fxUm1fNHhaCEWsy2UmM,
ib8392q,,,comment,2022-06-05 05:45:27+00:00,chatcmpl-DXxA6FBUrbSEuMB9Z6BvHTBPVGmbo,
iaujzkn,,,comment,2022-06-01 23:28:53+00:00,chatcmpl-DXxA6cvRMpEaINharGVPKPSihxSmI,
iay20ju,gummies,positive,comment,2022-06-02 19:05:33+00:00,chatcmpl-DXxA7Ijl53vVFMnfq8owU5HZGU0Y6,
